,n,rho,mu,distribution,mean_waiting_time,ci_lower,ci_upper,variance,number_of_customers
157,1,0.7,1,M_D_N,1.1875494930661417,1.1618081711086259,1.2132908150236574,2.0694700063933547,12000
158,1,0.7,1,M_D_N,1.1815225458592655,1.1569355629682283,1.2061095287503028,2.0453930149556983,13000
159,1,0.7,1,M_D_N,1.175904146943041,1.1523230746901207,1.199485219195961,2.026207178062021,14000
160,1,0.7,1,M_D_N,1.167065852630361,1.1443537051900325,1.1897780000706895,2.0139161285312435,15000
161,1,0.7,1,M_D_N,1.1628083557699664,1.1409908433650149,1.184625868174918,1.9822962089712066,16000
162,1,0.7,1,M_D_N,1.161146862703708,1.1401127195348006,1.1821810058726154,1.9576747668136498,17000
163,1,0.7,1,M_D_N,1.1939158299923078,1.1718466019044282,1.2159850580801874,2.2818768279150223,18000
164,1,0.7,1,M_D_N,1.1933002780240953,1.1719183217597038,1.2146822342884869,2.2609812248931833,19000
165,1,0.7,1,M_D_N,1.1344878865161012,1.107735537941975,1.1612402350902273,1.8626124407685465,10000
166,1,0.7,1,M_D_N,1.1875494930661417,1.1618081711086259,1.2132908150236574,2.0694700063933547,12000
167,1,0.7,1,M_D_N,1.175904146943041,1.1523230746901207,1.199485219195961,2.026207178062021,14000
168,1,0.7,1,M_D_N,1.1628083557699664,1.1409908433650149,1.184625868174918,1.9822962089712066,16000
169,1,0.7,1,M_D_N,1.1939158299923078,1.1718466019044282,1.2159850580801874,2.2818768279150223,18000
170,1,0.7,1,M_D_N,1.193288701086959,1.1725360062518828,1.2140413959220353,2.241972306563724,20000
171,1,0.7,1,M_D_N,1.2138352736603586,1.1938149817228119,1.2338555655979053,2.2951946386117266,22000
172,1,0.7,1,M_D_N,1.2056229946375887,1.1864786902039166,1.2247672990712608,2.2895516007625663,24000
173,1,0.7,1,M_D_N,1.2010885114377445,1.1828638139969314,1.2193132088785577,2.2477985287411575,26000
174,1,0.7,1,M_D_N,1.2075007468920318,1.1897842849934672,1.2252172087905964,2.2875905274688124,28000
175,1,0.7,1,M_D_N,1.1924852408563593,1.175594969227631,1.2093755124850876,2.2277338044799526,30000
176,1,0.7,1,M_D_N,1.1897431454187521,1.1734563602306611,1.2060299306068432,2.2094881564319695,32000
177,1,0.7,1,M_D_N,1.1773726931120307,1.1617402570820055,1.193005129142056,2.1627440855554303,34000
178,1,0.7,1,M_D_N,1.1832314384222256,1.1679818104728976,1.1984810663715535,2.179192576263591,36000
179,1,0.7,1,M_D_N,1.1796636273147527,1.1649017510625148,1.1944255035669906,2.1554743943361308,38000
180,1,0.7,1,M_D_N,1.1479986758695964,0.8886234645019748,1.407373887237218,1.7087503825436592,100
181,1,0.7,1,M_D_N,1.067797151695421,0.9582697617823362,1.1773245416085059,1.8661378603583536,600
182,1,0.7,1,M_D_N,1.0600552501851612,0.9734241435070168,1.1466863568633057,1.9489404299561301,1000
183,1,0.7,1,M_D_N,1.0908731318175353,1.0286490436462348,1.1530972199888359,2.0133757085419743,2000
184,1,0.7,1,M_D_N,1.0705801728916515,1.0222486197563634,1.1189117260269397,1.8227871313709443,3000
185,1,0.7,1,M_D_N,1.0877207616198628,1.0436201422000018,1.1318213810397237,2.023905621387378,4000
186,1,0.7,1,M_D_N,1.1876666015690727,1.1454986290523492,1.229834574085796,2.3132838936554627,5000
